subject,task_key,task_bids,band,channel,power
05,gen2,genMusic02,Alpha,CP1,1.556297341510832e-12
05,gen2,genMusic02,Alpha,CP2,1.8226707106995388e-12
05,gen2,genMusic02,Alpha,FC5,4.692356828869102e-12
05,gen2,genMusic02,Alpha,FC6,8.319464956506843e-12
05,gen2,genMusic02,Alpha,CP5,7.228412145081996e-12
05,gen2,genMusic02,Alpha,CP6,3.0778026392319534e-12
05,gen2,genMusic02,Alpha,TP9,2.6815716542621967e-11
05,gen2,genMusic02,Alpha,TP10,1.1548732496222828e-11
05,gen2,genMusic02,Alpha,POz,5.244569615894586e-12
05,gen2,genMusic02,Beta,Fp1,1.9162513906548725e-12
05,gen2,genMusic02,Beta,Fp2,7.004659700510756e-12
05,gen2,genMusic02,Beta,F3,8.226551484345738e-13
05,gen2,genMusic02,Beta,F4,1.1449203309507168e-12
05,gen2,genMusic02,Beta,C3,8.210820789022567e-13
05,gen2,genMusic02,Beta,C4,5.956572392831953e-13
05,gen2,genMusic02,Beta,P3,1.1018712496134624e-12
05,gen2,genMusic02,Beta,P4,6.968133362192264e-13
05,gen2,genMusic02,Beta,O1,2.281694174953844e-12
05,gen2,genMusic02,Beta,O2,1.6930501594721603e-12
05,gen2,genMusic02,Beta,F7,1.4344224410078299e-12
05,gen2,genMusic02,Beta,F8,2.5995428983605136e-12
05,gen2,genMusic02,Beta,T7,4.160529603724437e-12
05,gen2,genMusic02,Beta,T8,1.5237192666765927e-12
05,gen2,genMusic02,Beta,P7,3.3139692756583217e-12
05,gen2,genMusic02,Beta,P8,1.4799490269112693e-12
05,gen2,genMusic02,Beta,Fz,6.086959933879454e-13
05,gen2,genMusic02,Beta,Cz,1.4586295856502404e-13
05,gen2,genMusic02,Beta,Pz,3.97443854864154e-13
05,gen2,genMusic02,Beta,Oz,1.7638216798731395e-12
05,gen2,genMusic02,Beta,FC1,3.4212594853725545e-13
05,gen2,genMusic02,Beta,FC2,4.981261181048711e-13
05,gen2,genMusic02,Beta,CP1,3.3252400392891254e-13
05,gen2,genMusic02,Beta,CP2,2.8738509367777164e-13
05,gen2,genMusic02,Beta,FC5,1.3883864362377554e-12
05,gen2,genMusic02,Beta,FC6,1.5259109115797586e-12
05,gen2,genMusic02,Beta,CP5,1.761838536253133e-12
05,gen2,genMusic02,Beta,CP6,9.609110751621587e-13
05,gen2,genMusic02,Beta,TP9,5.3084342239232134e-12
05,gen2,genMusic02,Beta,TP10,2.5903985907074707e-12
05,gen2,genMusic02,Beta,POz,1.3061026718353578e-12
05,gen3,genMusic03,Delta,Fp1,2.034186260343863e-10
05,gen3,genMusic03,Delta,Fp2,1.3620087155034257e-10
05,gen3,genMusic03,Delta,F3,1.2284787446340198e-10
05,gen3,genMusic03,Delta,F4,9.465204380585318e-11
05,gen3,genMusic03,Delta,C3,1.0773973676194607e-10
05,gen3,genMusic03,Delta,C4,1.5147111328923441e-10
05,gen3,genMusic03,Delta,P3,5.378333789519522e-11
05,gen3,genMusic03,Delta,P4,1.1802088411740473e-10
05,gen3,genMusic03,Delta,O1,3.1430103108427335e-11
05,gen3,genMusic03,Delta,O2,5.6224061369321725e-11
05,gen3,genMusic03,Delta,F7,3.1268649160175886e-10
05,gen3,genMusic03,Delta,F8,3.0870734720219066e-10
05,gen3,genMusic03,Delta,T7,3.061716099341511e-10
05,gen3,genMusic03,Delta,T8,4.3648718055450007e-10
05,gen3,genMusic03,Delta,P7,1.926089697788018e-10
05,gen3,genMusic03,Delta,P8,3.226948025090152e-10
05,gen3,genMusic03,Delta,Fz,1.707545834778775e-11
05,gen3,genMusic03,Delta,Cz,6.971047765276751e-12
05,gen3,genMusic03,Delta,Pz,9.246952936544137e-12
05,gen3,genMusic03,Delta,Oz,3.384060341258396e-11
05,gen3,genMusic03,Delta,FC1,4.0191961025405825e-11
05,gen3,genMusic03,Delta,FC2,3.9465849977823284e-11
05,gen3,genMusic03,Delta,CP1,1.9935772686439773e-11
05,gen3,genMusic03,Delta,CP2,5.7977249488672894e-11
05,gen3,genMusic03,Delta,FC5,2.3023400808685006e-10
05,gen3,genMusic03,Delta,FC6,2.5502416663627684e-10
05,gen3,genMusic03,Delta,CP5,1.243819663587188e-10
05,gen3,genMusic03,Delta,CP6,2.6259615801195004e-10
05,gen3,genMusic03,Delta,TP9,3.0112014112168777e-10
05,gen3,genMusic03,Delta,TP10,5.685298847236441e-10
05,gen3,genMusic03,Delta,POz,2.6359598368440482e-11
05,gen3,genMusic03,Alpha,Fp1,1.0169722577288939e-11
05,gen3,genMusic03,Alpha,Fp2,2.0256701921716227e-11
05,gen3,genMusic03,Alpha,F3,3.2347211837371498e-12
05,gen3,genMusic03,Alpha,F4,1.0261506432178089e-11
05,gen3,genMusic03,Alpha,C3,4.946992175261471e-12
05,gen3,genMusic03,Alpha,C4,5.124787587634129e-12
05,gen3,genMusic03,Alpha,P3,9.25635544160501e-12
05,gen3,genMusic03,Alpha,P4,4.778734024533985e-12
05,gen3,genMusic03,Alpha,O1,2.5933644630419756e-11
05,gen3,genMusic03,Alpha,O2,1.8705980197928066e-11
05,gen3,genMusic03,Alpha,F7,9.044487633718781e-12
05,gen3,genMusic03,Alpha,F8,2.4508254599485185e-11
05,gen3,genMusic03,Alpha,T7,2.8656908206793398e-11
05,gen3,genMusic03,Alpha,T8,9.209991448561799e-12
05,gen3,genMusic03,Alpha,P7,3.112881982256131e-11
05,gen3,genMusic03,Alpha,P8,1.102143992548303e-11
05,gen3,genMusic03,Alpha,Fz,4.98570592980896e-12
05,gen3,genMusic03,Alpha,Cz,1.9657930733272853e-12
05,gen3,genMusic03,Alpha,Pz,3.3189963226843626e-12
05,gen3,genMusic03,Alpha,Oz,1.7785499165001013e-11
05,gen3,genMusic03,Alpha,FC1,1.8689501747331273e-12
05,gen3,genMusic03,Alpha,FC2,4.696130388830325e-12
05,gen3,genMusic03,Alpha,CP1,3.0448606480249197e-12
05,gen3,genMusic03,Alpha,CP2,2.6614387030634574e-12
05,gen3,genMusic03,Alpha,FC5,7.851898321563133e-12
05,gen3,genMusic03,Alpha,FC6,1.3578165850627818e-11
05,gen3,genMusic03,Alpha,CP5,1.368559818779873e-11
05,gen3,genMusic03,Alpha,CP6,5.891841057969117e-12
05,gen3,genMusic03,Alpha,TP9,4.7287058988977554e-11
05,gen3,genMusic03,Alpha,TP10,1.9508236139597852e-11
05,gen3,genMusic03,Alpha,POz,7.441921382376605e-12
05,gen3,genMusic03,Beta,Fp1,2.8044599712054753e-12
05,gen3,genMusic03,Beta,Fp2,7.563177949692682e-12
05,gen3,genMusic03,Beta,F3,1.295539439404749e-12
05,gen3,genMusic03,Beta,F4,2.4344427409216898e-12
05,gen3,genMusic03,Beta,C3,2.24176950736012e-12
05,gen3,genMusic03,Beta,C4,1.524591724906611e-12
05,gen3,genMusic03,Beta,P3,2.81595550606309e-12
05,gen3,genMusic03,Beta,P4,1.0069971525658428e-12
05,gen3,genMusic03,Beta,O1,5.043706696019194e-12
05,gen3,genMusic03,Beta,O2,2.7322273944456087e-12
05,gen3,genMusic03,Beta,F7,3.5201824570013196e-12
05,gen3,genMusic03,Beta,F8,6.588542442257414e-12
05,gen3,genMusic03,Beta,T7,9.00385397805277e-12
05,gen3,genMusic03,Beta,T8,3.0034726824963193e-12
05,gen3,genMusic03,Beta,P7,8.455827610676431e-12
05,gen3,genMusic03,Beta,P8,2.342307707591317e-12
05,gen3,genMusic03,Beta,Fz,8.951038851234122e-13
05,gen3,genMusic03,Beta,Cz,3.4789967716483716e-13
05,gen3,genMusic03,Beta,Pz,7.3492564190335e-13
05,gen3,genMusic03,Beta,Oz,3.105213194241611e-12
05,gen3,genMusic03,Beta,FC1,5.67569367311301e-13
05,gen3,genMusic03,Beta,FC2,9.695447800121196e-13
05,gen3,genMusic03,Beta,CP1,8.353127405300083e-13
05,gen3,genMusic03,Beta,CP2,5.31880346634995e-13
05,gen3,genMusic03,Beta,FC5,3.706427492286829e-12
05,gen3,genMusic03,Beta,FC6,3.840424775821592e-12
05,gen3,genMusic03,Beta,CP5,4.6808821030001095e-12
05,gen3,genMusic03,Beta,CP6,1.9535605508128773e-12
05,gen3,genMusic03,Beta,TP9,1.3713536340535155e-11
05,gen3,genMusic03,Beta,TP10,4.820815155999775e-12
05,gen3,genMusic03,Beta,POz,1.767586238587394e-12
06,classical,classicalMusic,Delta,Fp1,5.030926300646859e-10
06,classical,classicalMusic,Delta,Fp2,3.285200174500442e-10
06,classical,classicalMusic,Delta,F3,2.1518633421762837e-10
06,classical,classicalMusic,Delta,F4,1.806549783807055e-10
06,classical,classicalMusic,Delta,C3,2.315557433214528e-10
06,classical,classicalMusic,Delta,C4,2.2129006811468102e-10
06,classical,classicalMusic,Delta,P3,9.827175648601473e-11
06,classical,classicalMusic,Delta,P4,9.724611081133045e-11
06,classical,classicalMusic,Delta,O1,9.184171398789886e-11
06,classical,classicalMusic,Delta,O2,7.744797209383579e-11
06,classical,classicalMusic,Delta,F7,9.282248042434017e-10
06,classical,classicalMusic,Delta,F8,6.238223736568375e-10
06,classical,classicalMusic,Delta,T7,4.3984098774360444e-10
06,classical,classicalMusic,Delta,T8,4.953974691797939e-10
06,classical,classicalMusic,Delta,P7,4.426134369324133e-10
06,classical,classicalMusic,Delta,P8,3.363207184372083e-10
06,classical,classicalMusic,Delta,Fz,2.5292904915643243e-11
06,classical,classicalMusic,Delta,Cz,9.916349731025111e-12
06,classical,classicalMusic,Delta,Pz,1.8736576163878053e-11
06,classical,classicalMusic,Delta,Oz,6.925085478837755e-11
06,classical,classicalMusic,Delta,FC1,5.982458983395036e-11
06,classical,classicalMusic,Delta,FC2,4.089554208628731e-11
06,classical,classicalMusic,Delta,CP1,3.122127054964227e-11
06,classical,classicalMusic,Delta,CP2,6.562139881421367e-11
06,classical,classicalMusic,Delta,FC5,5.540772109969155e-10
06,classical,classicalMusic,Delta,FC6,4.473132720820875e-10
06,classical,classicalMusic,Delta,CP5,2.2799407544158102e-10
06,classical,classicalMusic,Delta,CP6,1.8081821928277869e-10
06,classical,classicalMusic,Delta,TP9,6.743887028227321e-10
06,classical,classicalMusic,Delta,TP10,5.185803293974542e-10
06,classical,classicalMusic,Delta,POz,4.0408911230023914e-11
06,classical,classicalMusic,Alpha,Fp1,1.4769315689267248e-11
06,classical,classicalMusic,Alpha,Fp2,1.6580153199430668e-11
06,classical,classicalMusic,Alpha,F3,3.935338755619634e-12
06,classical,classicalMusic,Alpha,F4,4.492024047563072e-12
06,classical,classicalMusic,Alpha,C3,2.8200115015199632e-12
06,classical,classicalMusic,Alpha,C4,2.646250808405331e-12
06,classical,classicalMusic,Alpha,P3,3.907164291827116e-12
06,classical,classicalMusic,Alpha,P4,4.0823299404854475e-12
06,classical,classicalMusic,Alpha,O1,1.7260709485893252e-11
06,classical,classicalMusic,Alpha,O2,1.589953546963957e-11
06,classical,classicalMusic,Alpha,F7,1.2947486265644549e-11
06,classical,classicalMusic,Alpha,F8,1.2219640290067677e-11
06,classical,classicalMusic,Alpha,T7,6.77608593033107e-12
06,classical,classicalMusic,Alpha,T8,7.715282696724374e-12
06,classical,classicalMusic,Alpha,P7,1.3633635043644578e-11
06,classical,classicalMusic,Alpha,P8,1.3431809566239168e-11
06,classical,classicalMusic,Alpha,Fz,3.070794165122066e-12
06,classical,classicalMusic,Alpha,Cz,1.7000127176761858e-12
06,classical,classicalMusic,Alpha,Pz,2.580840611512118e-12
06,classical,classicalMusic,Alpha,Oz,1.56724201221321e-11
06,classical,classicalMusic,Alpha,FC1,2.8094074239434536e-12
06,classical,classicalMusic,Alpha,FC2,1.5889072109698348e-12
06,classical,classicalMusic,Alpha,CP1,1.360828253900616e-12
06,classical,classicalMusic,Alpha,CP2,1.208078617172997e-12
06,classical,classicalMusic,Alpha,FC5,5.7507561845452844e-12
06,classical,classicalMusic,Alpha,FC6,6.9901258822805035e-12
06,classical,classicalMusic,Alpha,CP5,4.514705603776765e-12
06,classical,classicalMusic,Alpha,CP6,5.1092684870255784e-12
06,classical,classicalMusic,Alpha,TP9,1.6626201372093146e-11
06,classical,classicalMusic,Alpha,TP10,2.1318011131430963e-11
06,classical,classicalMusic,Alpha,POz,7.855761173190325e-12
06,classical,classicalMusic,Beta,Fp1,1.4206910331164657e-11
06,classical,classicalMusic,Beta,Fp2,7.223621434441101e-12
06,classical,classicalMusic,Beta,F3,1.5832137938741395e-12
06,classical,classicalMusic,Beta,F4,3.87610046174984e-12
06,classical,classicalMusic,Beta,C3,1.5549710904529528e-12
06,classical,classicalMusic,Beta,C4,1.268864191782949e-12
06,classical,classicalMusic,Beta,P3,1.3277499127460564e-12
06,classical,classicalMusic,Beta,P4,1.3859124478372205e-12
06,classical,classicalMusic,Beta,O1,3.1272538140118416e-12
06,classical,classicalMusic,Beta,O2,2.981877010905004e-12
06,classical,classicalMusic,Beta,F7,3.934965078015955e-12
06,classical,classicalMusic,Beta,F8,2.4514851926831316e-12
06,classical,classicalMusic,Beta,T7,2.2227847626921933e-12
06,classical,classicalMusic,Beta,T8,1.872742085993355e-12
06,classical,classicalMusic,Beta,P7,2.9994962376735506e-12
06,classical,classicalMusic,Beta,P8,2.445083664100811e-12
06,classical,classicalMusic,Beta,Fz,1.4413665537955429e-12
06,classical,classicalMusic,Beta,Cz,1.0838536206811896e-12
06,classical,classicalMusic,Beta,Pz,1.0549505665646013e-12
06,classical,classicalMusic,Beta,Oz,3.030491057539261e-12
06,classical,classicalMusic,Beta,FC1,1.2377844229190005e-12
06,classical,classicalMusic,Beta,FC2,1.2663603830185415e-12
06,classical,classicalMusic,Beta,CP1,9.940420843457346e-13
06,classical,classicalMusic,Beta,CP2,9.702943803299064e-13
06,classical,classicalMusic,Beta,FC5,1.4737606644196586e-12
06,classical,classicalMusic,Beta,FC6,1.6929979858672337e-12
06,classical,classicalMusic,Beta,CP5,1.5955052191843274e-12
06,classical,classicalMusic,Beta,CP6,1.5557135222668735e-12
06,classical,classicalMusic,Beta,TP9,3.4941111062515913e-12
06,classical,classicalMusic,Beta,TP10,3.2528930341842316e-12
06,classical,classicalMusic,Beta,POz,2.175956558521034e-12
06,gen1,genMusic01,Delta,Fp1,1.5798093421952194e-10
06,gen1,genMusic01,Delta,Fp2,1.767212656018469e-10
06,gen1,genMusic01,Delta,F3,3.736357331835234e-11
06,gen1,genMusic01,Delta,F4,4.088320428831057e-11
06,gen1,genMusic01,Delta,C3,3.8776167296779865e-11
06,gen1,genMusic01,Delta,C4,3.392113862280803e-11
06,gen1,genMusic01,Delta,P3,2.8153142411035878e-11
06,gen1,genMusic01,Delta,P4,1.697028137945282e-11
06,gen1,genMusic01,Delta,O1,5.2026633605869424e-11
06,gen1,genMusic01,Delta,O2,3.149870660770964e-11
06,gen1,genMusic01,Delta,F7,1.5923532873074888e-10
06,gen1,genMusic01,Delta,F8,1.3035759425990917e-10
06,gen1,genMusic01,Delta,T7,7.004936514027854e-11
06,gen1,genMusic01,Delta,T8,1.1267480422110392e-10
06,gen1,genMusic01,Delta,P7,1.1765189502406914e-10
06,gen1,genMusic01,Delta,P8,5.387208494364684e-11
06,gen1,genMusic01,Delta,Fz,1.0694628707977597e-11
06,gen1,genMusic01,Delta,Cz,6.469602866246405e-12
06,gen1,genMusic01,Delta,Pz,9.143302210946191e-12
06,gen1,genMusic01,Delta,Oz,3.406653253028718e-11
06,gen1,genMusic01,Delta,FC1,1.251733405797888e-11
06,gen1,genMusic01,Delta,FC2,1.0235525828464016e-11
06,gen1,genMusic01,Delta,CP1,9.26521736714294e-12
06,gen1,genMusic01,Delta,CP2,9.828740571659779e-12
06,gen1,genMusic01,Delta,FC5,8.109696469170859e-11
06,gen1,genMusic01,Delta,FC6,7.586020506895493e-11
06,gen1,genMusic01,Delta,CP5,4.752101844729106e-11
06,gen1,genMusic01,Delta,CP6,2.8699028208094434e-11
06,gen1,genMusic01,Delta,TP9,1.647562792608354e-10
06,gen1,genMusic01,Delta,TP10,8.217686784136141e-11
06,gen1,genMusic01,Delta,POz,1.8821653598269778e-11
06,gen1,genMusic01,Alpha,Fp1,9.52256823271148e-12
06,gen1,genMusic01,Alpha,Fp2,1.2250487067534263e-11
06,gen1,genMusic01,Alpha,F3,3.908889999084159e-12
06,gen1,genMusic01,Alpha,F4,4.62388811793452e-12
06,gen1,genMusic01,Alpha,C3,5.090223798875976e-12
06,gen1,genMusic01,Alpha,C4,5.134332224852008e-12
06,gen1,genMusic01,Alpha,P3,3.989111026653864e-12
06,gen1,genMusic01,Alpha,P4,3.669246377927324e-12
06,gen1,genMusic01,Alpha,O1,1.0932140710826144e-11
06,gen1,genMusic01,Alpha,O2,1.142597411887368e-11
06,gen1,genMusic01,Alpha,F7,1.9326174289403094e-11
06,gen1,genMusic01,Alpha,F8,2.2585155159875118e-11
06,gen1,genMusic01,Alpha,T7,1.2584578858183762e-11
06,gen1,genMusic01,Alpha,T8,1.8480050586798605e-11
06,gen1,genMusic01,Alpha,P7,1.4896730662228634e-11
06,gen1,genMusic01,Alpha,P8,1.6844266592746758e-11
06,gen1,genMusic01,Alpha,Fz,2.1289003626786437e-12
06,gen1,genMusic01,Alpha,Cz,2.597660418187591e-12
06,gen1,genMusic01,Alpha,Pz,1.772781156029552e-12
06,gen1,genMusic01,Alpha,Oz,1.0269579426782168e-11
06,gen1,genMusic01,Alpha,FC1,3.0233659934128356e-12
06,gen1,genMusic01,Alpha,FC2,1.6411496635110655e-12
06,gen1,genMusic01,Alpha,CP1,1.362045895289513e-12
06,gen1,genMusic01,Alpha,CP2,1.5632796615320702e-12
06,gen1,genMusic01,Alpha,FC5,9.472825859333817e-12
06,gen1,genMusic01,Alpha,FC6,1.4949283804579415e-11
06,gen1,genMusic01,Alpha,CP5,6.508560578361672e-12
06,gen1,genMusic01,Alpha,CP6,6.590671264978076e-12
06,gen1,genMusic01,Alpha,TP9,2.889288771190272e-11
06,gen1,genMusic01,Alpha,TP10,3.232170571502726e-11
06,gen1,genMusic01,Alpha,POz,4.611622114592043e-12
06,gen1,genMusic01,Beta,Fp1,2.599724245782987e-12
06,gen1,genMusic01,Beta,Fp2,1.865999527513521e-12
06,gen1,genMusic01,Beta,F3,9.348611201105174e-13
06,gen1,genMusic01,Beta,F4,1.4297614189934336e-12
06,gen1,genMusic01,Beta,C3,6.031852889030858e-13
06,gen1,genMusic01,Beta,C4,5.185831602395535e-13
06,gen1,genMusic01,Beta,P3,6.496733031475853e-13
06,gen1,genMusic01,Beta,P4,1.2096156416009373e-12
06,gen1,genMusic01,Beta,O1,2.7985355660650654e-12
06,gen1,genMusic01,Beta,O2,2.4584578749476194e-12
06,gen1,genMusic01,Beta,F7,2.6130744550345448e-12
06,gen1,genMusic01,Beta,F8,1.8606616378488376e-12
06,gen1,genMusic01,Beta,T7,8.58789645583272e-13
06,gen1,genMusic01,Beta,T8,2.7617513918124496e-12
06,gen1,genMusic01,Beta,P7,1.5208238580992909e-12
06,gen1,genMusic01,Beta,P8,2.1789264224073197e-12
06,gen1,genMusic01,Beta,Fz,9.188992220961762e-13
06,gen1,genMusic01,Beta,Cz,8.201669918629001e-13
06,gen1,genMusic01,Beta,Pz,4.4359641424955656e-13
06,gen1,genMusic01,Beta,Oz,2.344253938955098e-12
06,gen1,genMusic01,Beta,FC1,5.61402598884286e-13
06,gen1,genMusic01,Beta,FC2,3.851958923843227e-12
06,gen1,genMusic01,Beta,CP1,2.043277907094396e-13
06,gen1,genMusic01,Beta,CP2,2.8176176588839726e-13
06,gen1,genMusic01,Beta,FC5,1.8428495379366998e-12
06,gen1,genMusic01,Beta,FC6,2.6720240231620245e-12
06,gen1,genMusic01,Beta,CP5,4.61804664257319e-13
06,gen1,genMusic01,Beta,CP6,9.102713756499597e-13
06,gen1,genMusic01,Beta,TP9,1.9636204238487366e-12
06,gen1,genMusic01,Beta,TP10,5.1025759163977986e-12
06,gen1,genMusic01,Beta,POz,1.5889475997010867e-12
06,gen2,genMusic02,Delta,Fp1,4.766562157948375e-10
06,gen2,genMusic02,Delta,Fp2,7.249180934003535e-10
06,gen2,genMusic02,Delta,F3,2.0800471782692792e-10
06,gen2,genMusic02,Delta,F4,4.033777227606189e-10
06,gen2,genMusic02,Delta,C3,3.5970936766794307e-10
06,gen2,genMusic02,Delta,C4,3.8318097070718053e-10
06,gen2,genMusic02,Delta,P3,2.336637191353782e-10
06,gen2,genMusic02,Delta,P4,9.371719024660804e-11
06,gen2,genMusic02,Delta,O1,3.048236231578208e-10
06,gen2,genMusic02,Delta,O2,1.0301669916258992e-10
06,gen2,genMusic02,Delta,F7,1.465132948170183e-09
06,gen2,genMusic02,Delta,F8,1.5874849208736886e-09
06,gen2,genMusic02,Delta,T7,1.2978125753247158e-09
06,gen2,genMusic02,Delta,T8,9.329220771985497e-10
06,gen2,genMusic02,Delta,P7,1.3680739282265406e-09
06,gen2,genMusic02,Delta,P8,4.263600156054026e-10
06,gen2,genMusic02,Delta,Fz,3.56991390612421e-11
06,gen2,genMusic02,Delta,Cz,1.6117772802735453e-11
06,gen2,genMusic02,Delta,Pz,4.351536721385734e-11
06,gen2,genMusic02,Delta,Oz,1.0187721096884276e-10
06,gen2,genMusic02,Delta,FC1,6.121397442745592e-11
06,gen2,genMusic02,Delta,FC2,1.1444696663916876e-10
06,gen2,genMusic02,Delta,CP1,6.15427019014191e-11
06,gen2,genMusic02,Delta,CP2,6.622374305627448e-11
06,gen2,genMusic02,Delta,FC5,8.091988870984011e-10
06,gen2,genMusic02,Delta,FC6,9.436170895143887e-10
06,gen2,genMusic02,Delta,CP5,4.597801557384246e-10
06,gen2,genMusic02,Delta,CP6,2.1184139219171407e-10
06,gen2,genMusic02,Delta,TP9,1.3779835947392932e-09
06,gen2,genMusic02,Delta,TP10,7.084079188143056e-10
06,gen2,genMusic02,Delta,POz,5.009941803291701e-11
06,gen2,genMusic02,Alpha,Fp1,2.8021787424463067e-11
06,gen2,genMusic02,Alpha,Fp2,3.2074146622205206e-11
06,gen2,genMusic02,Alpha,F3,7.980615836476028e-12
06,gen2,genMusic02,Alpha,F4,8.061842530175277e-12
06,gen2,genMusic02,Alpha,C3,6.6814438320759635e-12
06,gen2,genMusic02,Alpha,C4,6.275923740432362e-12
06,gen2,genMusic02,Alpha,P3,9.584241102139787e-12
06,gen2,genMusic02,Alpha,P4,6.434943166696126e-12
06,gen2,genMusic02,Alpha,O1,3.1771360538916454e-11
06,gen2,genMusic02,Alpha,O2,2.621603877665433e-11
06,gen2,genMusic02,Alpha,F7,3.942842280156669e-11
06,gen2,genMusic02,Alpha,F8,3.914978934181732e-11
06,gen2,genMusic02,Alpha,T7,2.7334487799420618e-11
06,gen2,genMusic02,Alpha,T8,2.730461164309135e-11
06,gen2,genMusic02,Alpha,P7,3.282988741452899e-11
06,gen2,genMusic02,Alpha,P8,2.6427505533774855e-11
06,gen2,genMusic02,Alpha,Fz,5.7052705814292935e-12
06,gen2,genMusic02,Alpha,Cz,2.974791347141564e-12
06,gen2,genMusic02,Alpha,Pz,5.0875018960079635e-12
06,gen2,genMusic02,Alpha,Oz,2.5900801684875477e-11
06,gen2,genMusic02,Alpha,FC1,5.062107831441446e-12
06,gen2,genMusic02,Alpha,FC2,2.8563346464044265e-12
06,gen2,genMusic02,Alpha,CP1,2.7248414058750066e-12
06,gen2,genMusic02,Alpha,CP2,1.976430461689724e-12
06,gen2,genMusic02,Alpha,FC5,1.4265699335116278e-11
06,gen2,genMusic02,Alpha,FC6,2.2695714164833668e-11
06,gen2,genMusic02,Alpha,CP5,1.1423824668650138e-11
06,gen2,genMusic02,Alpha,CP6,9.252068073807903e-12
06,gen2,genMusic02,Alpha,TP9,5.4093343765866207e-11
06,gen2,genMusic02,Alpha,TP10,5.1659959160576897e-11
06,gen2,genMusic02,Alpha,POz,1.3761030086472619e-11
06,gen2,genMusic02,Beta,Fp1,5.6367886598705365e-12
06,gen2,genMusic02,Beta,Fp2,2.5231682807152504e-12
06,gen2,genMusic02,Beta,F3,2.1807380436388918e-12
06,gen2,genMusic02,Beta,F4,1.3094594422576218e-12
06,gen2,genMusic02,Beta,C3,1.8671981825936607e-12
06,gen2,genMusic02,Beta,C4,1.0706612803994416e-12
06,gen2,genMusic02,Beta,P3,1.1469819125766084e-12
06,gen2,genMusic02,Beta,P4,1.28569108506886e-12
06,gen2,genMusic02,Beta,O1,2.8481925861611626e-12
06,gen2,genMusic02,Beta,O2,2.7420576406237846e-12
06,gen2,genMusic02,Beta,F7,5.353314915692585e-12
06,gen2,genMusic02,Beta,F8,3.1743711225103743e-12
06,gen2,genMusic02,Beta,T7,2.6653781053238566e-12
06,gen2,genMusic02,Beta,T8,3.910722666430957e-12
06,gen2,genMusic02,Beta,P7,3.2145723097040704e-12
06,gen2,genMusic02,Beta,P8,2.731795814164918e-12
06,gen2,genMusic02,Beta,Fz,1.258798400201751e-12
06,gen2,genMusic02,Beta,Cz,7.257098425935129e-13
06,gen2,genMusic02,Beta,Pz,8.186005184316626e-13
06,gen2,genMusic02,Beta,Oz,2.7793892130691813e-12
06,gen2,genMusic02,Beta,FC1,1.1989126477014627e-12
06,gen2,genMusic02,Beta,FC2,8.879904636107324e-13
06,gen2,genMusic02,Beta,CP1,6.873557403332899e-13
06,gen2,genMusic02,Beta,CP2,6.500161163027585e-13
06,gen2,genMusic02,Beta,FC5,2.6611848349000495e-12
06,gen2,genMusic02,Beta,FC6,2.1204566404083684e-12
06,gen2,genMusic02,Beta,CP5,1.5461299112900518e-12
06,gen2,genMusic02,Beta,CP6,1.4511019117977588e-12
06,gen2,genMusic02,Beta,TP9,3.6081257226904195e-12
06,gen2,genMusic02,Beta,TP10,3.927459157523788e-12
06,gen2,genMusic02,Beta,POz,1.5248924282772675e-12
